"Scenario";"ID";"Habitattype";"Habitatsubtype";"Versie";"SBZH";"Regio";"PlotWeight";"StratumWeight";"WeightComb";"nGunstig";"nIndicatoren";"n_zb_Ongunstig";"AandeelGunstig";"Status_habitatvlek"
"Voorwaarde_max";"100050";"4010";"4010";"Versie 2.0";"Binnen";"Atlantic";0,759792926627744;59,3729147585655;45,1111206668301;5;6;0;83,3333333333333;1
"Voorwaarde_max";"100050";"4010";"4010";"Versie 3";"Binnen";"Atlantic";0,759792926627744;59,3729147585655;45,1111206668301;3;4;0;75;1
"Voorwaarde_max";"1003230";"2330";"2330_bu";"Versie 2.0";"Binnen";"Atlantic";0,999970507446378;16,7230246124945;16,7225314077944;4;7;1;57,1428571428571;0
"Voorwaarde_max";"1003230";"2330";"2330_bu";"Versie 3";"Binnen";"Atlantic";0,999970507446378;16,7230246124945;16,7225314077944;3;6;1;50;0
"Voorwaarde_max";"102098";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;7;8;0;87,5;1
"Voorwaarde_max";"102098";"2310";"2310";"Versie 3";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;5;8;1;62,5;0
"Voorwaarde_max";"1043410";"2330";"2330_bu";"Versie 2.0";"Binnen";"Atlantic";1;16,7230246124945;16,7230246124945;4;7;2;57,1428571428571;0
"Voorwaarde_max";"1043410";"2330";"2330_bu";"Versie 3";"Binnen";"Atlantic";1;16,7230246124945;16,7230246124945;3;6;2;50;0
"Voorwaarde_max";"105682";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;4;8;1;50;0
"Voorwaarde_max";"105682";"2310";"2310";"Versie 3";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;2;8;2;25;0
"Voorwaarde_max";"106614";"4010";"4010";"Versie 2.0";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655;4;6;1;66,6666666666667;0
"Voorwaarde_max";"106614";"4010";"4010";"Versie 3";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655;2;4;1;50;0
"Voorwaarde_max";"10706";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;6;8;1;75;0
"Voorwaarde_max";"10706";"2310";"2310";"Versie 3";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;4;8;2;50;0
"Voorwaarde_max";"1076854";"2330";"2330_bu";"Versie 2.0";"Binnen";"Atlantic";0,999970507446378;16,7230246124945;16,7225314077944;4;7;2;57,1428571428571;0
"Voorwaarde_max";"1076854";"2330";"2330_bu";"Versie 3";"Binnen";"Atlantic";0,999970507446378;16,7230246124945;16,7225314077944;2;6;2;33,3333333333333;0
"Voorwaarde_max";"1085366";"2330";"2330_bu";"Versie 2.0";"Binnen";"Atlantic";0,683402483695316;16,7230246124945;11,4285565550766;5;7;2;71,4285714285714;0
"Voorwaarde_max";"1085366";"2330";"2330_bu";"Versie 3";"Binnen";"Atlantic";0,683402483695316;16,7230246124945;11,4285565550766;3;6;2;50;0
"Voorwaarde_max";"1092434";"2330";"2330_bu";"Versie 2.0";"Binnen";"Atlantic";1;16,7230246124945;16,7230246124945;2;7;2;28,5714285714286;0
"Voorwaarde_max";"1092434";"2330";"2330_bu";"Versie 3";"Binnen";"Atlantic";1;16,7230246124945;16,7230246124945;2;6;2;33,3333333333333;0
"Voorwaarde_max";"1110750";"2330";"2330_bu";"Versie 2.0";"Binnen";"Atlantic";0,999970507446378;16,7230246124945;16,7225314077944;4;7;2;57,1428571428571;0
"Voorwaarde_max";"1110750";"2330";"2330_bu";"Versie 3";"Binnen";"Atlantic";0,999970507446378;16,7230246124945;16,7225314077944;3;6;2;50;0
"Voorwaarde_max";"111326";"4010";"4010";"Versie 2.0";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655;3;6;0;50;0
"Voorwaarde_max";"111326";"4010";"4010";"Versie 3";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655;3;4;0;75;1
"Voorwaarde_max";"11218";"4010";"4010";"Versie 2.0";"Binnen";"Atlantic";0,999970507446378;59,3729147585655;59,3711636996933;3;6;1;50;0
"Voorwaarde_max";"11218";"4010";"4010";"Versie 3";"Binnen";"Atlantic";0,999970507446378;59,3729147585655;59,3711636996933;2;4;1;50;0
"Voorwaarde_max";"115422";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;4;8;2;50;0
"Voorwaarde_max";"115422";"2310";"2310";"Versie 3";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;4;8;2;50;0
"Voorwaarde_max";"117202";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;4;8;2;50;0
"Voorwaarde_max";"117202";"2310";"2310";"Versie 3";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;5;8;2;62,5;0
"Voorwaarde_max";"11742";"4010";"4010";"Versie 2.0";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655;4;6;1;66,6666666666667;0
"Voorwaarde_max";"11742";"4010";"4010";"Versie 3";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655;2;4;1;50;0
"Voorwaarde_max";"120018";"4010";"4010";"Versie 2.0";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655;2;6;1;33,3333333333333;0
"Voorwaarde_max";"120018";"4010";"4010";"Versie 3";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655;0;4;1;0;0
"Voorwaarde_max";"120110";"4010";"4010";"Versie 2.0";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655;4;6;0;66,6666666666667;1
"Voorwaarde_max";"120110";"4010";"4010";"Versie 3";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655;3;4;0;75;1
"Voorwaarde_max";"122578";"4010";"4010";"Versie 2.0";"Binnen";"Atlantic";0,7284374379628;59,3729147585655;43,2494539111132;2;6;1;33,3333333333333;0
"Voorwaarde_max";"122578";"4010";"4010";"Versie 3";"Binnen";"Atlantic";0,7284374379628;59,3729147585655;43,2494539111132;2;4;1;50;0
"Voorwaarde_max";"12274";"4030";"4030";"Versie 2.0";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;1;5;1;20;0
"Voorwaarde_max";"12274";"4030";"4030";"Versie 3";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;3;7;1;42,8571428571429;0
"Voorwaarde_max";"124278";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;4;8;2;50;0
"Voorwaarde_max";"124278";"2310";"2310";"Versie 3";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;4;8;2;50;0
"Voorwaarde_max";"124382";"4010";"4010";"Versie 2.0";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655;2;6;1;33,3333333333333;0
"Voorwaarde_max";"124382";"4010";"4010";"Versie 3";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655;1;4;1;25;0
"Voorwaarde_max";"125394";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;5;8;1;62,5;0
"Voorwaarde_max";"125394";"2310";"2310";"Versie 3";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;5;8;1;62,5;0
"Voorwaarde_max";"125998";"4030";"4030";"Versie 2.0";"Binnen";"Atlantic";0,867530016283834;114,382132088648;99,2299329134447;3;5;0;60;1
"Voorwaarde_max";"125998";"4030";"4030";"Versie 3";"Binnen";"Atlantic";0,867530016283834;114,382132088648;99,2299329134447;4;7;0;57,1428571428571;1
"Voorwaarde_max";"127710";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;5;8;2;62,5;0
"Voorwaarde_max";"127710";"2310";"2310";"Versie 3";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;5;8;1;62,5;0
"Voorwaarde_max";"129234";"4010";"4010";"Versie 2.0";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655;1;6;1;16,6666666666667;0
"Voorwaarde_max";"129234";"4010";"4010";"Versie 3";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655;0;4;1;0;0
"Voorwaarde_max";"131806";"4010";"4010";"Versie 2.0";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655;4;6;0;66,6666666666667;1
"Voorwaarde_max";"131806";"4010";"4010";"Versie 3";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655;3;4;0;75;1
"Voorwaarde_max";"134098";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;4;8;1;50;0
"Voorwaarde_max";"134098";"2310";"2310";"Versie 3";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;6;8;1;75;0
"Voorwaarde_max";"136402";"4030";"4030";"Versie 2.0";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;3;5;1;60;0
"Voorwaarde_max";"136402";"4030";"4030";"Versie 3";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;5;7;1;71,4285714285714;0
"Voorwaarde_max";"13686";"4030";"4030";"Versie 2.0";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;2;5;1;40;0
"Voorwaarde_max";"13686";"4030";"4030";"Versie 3";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;3;7;2;42,8571428571429;0
"Voorwaarde_max";"144094";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;2;8;2;25;0
"Voorwaarde_max";"144094";"2310";"2310";"Versie 3";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;3;8;2;37,5;0
"Voorwaarde_max";"15070";"4010";"4010";"Versie 2.0";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655;2;6;1;33,3333333333333;0
"Voorwaarde_max";"15070";"4010";"4010";"Versie 3";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655;1;4;1;25;0
"Voorwaarde_max";"151250";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;6;8;1;75;0
"Voorwaarde_max";"151250";"2310";"2310";"Versie 3";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;4;8;2;50;0
"Voorwaarde_max";"152786";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";0,704694860742418;41,4513647749938;29,2105637276975;5;8;2;62,5;0
"Voorwaarde_max";"152786";"2310";"2310";"Versie 3";"Binnen";"Atlantic";0,704694860742418;41,4513647749938;29,2105637276975;6;8;1;75;0
"Voorwaarde_max";"170834";"2330";"2330_bu";"Versie 2.0";"Buiten";"Atlantic";1;91,9972513460925;91,9972513460925;5;7;0;71,4285714285714;1
"Voorwaarde_max";"170834";"2330";"2330_bu";"Versie 3";"Buiten";"Atlantic";1;91,9972513460925;91,9972513460925;5;6;0;83,3333333333333;1
"Voorwaarde_max";"177078";"2330";"2330_bu";"Versie 2.0";"Binnen";"Atlantic";1;16,7230246124945;16,7230246124945;4;7;1;57,1428571428571;0
"Voorwaarde_max";"177078";"2330";"2330_bu";"Versie 3";"Binnen";"Atlantic";1;16,7230246124945;16,7230246124945;3;6;2;50;0
"Voorwaarde_max";"20178";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;3;8;2;37,5;0
"Voorwaarde_max";"20178";"2310";"2310";"Versie 3";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;5;8;2;62,5;0
"Voorwaarde_max";"20406";"4030";"4030";"Versie 2.0";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;2;5;1;40;0
"Voorwaarde_max";"20406";"4030";"4030";"Versie 3";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;4;7;1;57,1428571428571;0
"Voorwaarde_max";"213942";"2330";"2330_bu";"Versie 2.0";"Binnen";"Atlantic";1;16,7230246124945;16,7230246124945;4;7;2;57,1428571428571;0
"Voorwaarde_max";"213942";"2330";"2330_bu";"Versie 3";"Binnen";"Atlantic";1;16,7230246124945;16,7230246124945;2;6;2;33,3333333333333;0
"Voorwaarde_max";"21430";"4030";"4030";"Versie 2.0";"Binnen";"Atlantic";0,765194370313666;114,382132088648;87,5245635387077;1;5;1;20;0
"Voorwaarde_max";"21430";"4030";"4030";"Versie 3";"Binnen";"Atlantic";0,765194370313666;114,382132088648;87,5245635387077;3;7;1;42,8571428571429;0
"Voorwaarde_max";"21714";"2330";"2330_bu";"Versie 2.0";"Binnen";"Atlantic";1;16,7230246124945;16,7230246124945;5;7;0;71,4285714285714;1
"Voorwaarde_max";"21714";"2330";"2330_bu";"Versie 3";"Binnen";"Atlantic";1;16,7230246124945;16,7230246124945;4;6;1;66,6666666666667;0
"Voorwaarde_max";"218322";"4030";"4030";"Versie 2.0";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;2;5;1;40;0
"Voorwaarde_max";"218322";"4030";"4030";"Versie 3";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;4;7;1;57,1428571428571;0
"Voorwaarde_max";"225910";"2330";"2330_bu";"Versie 2.0";"Binnen";"Atlantic";1;16,7230246124945;16,7230246124945;5;7;2;71,4285714285714;0
"Voorwaarde_max";"225910";"2330";"2330_bu";"Versie 3";"Binnen";"Atlantic";1;16,7230246124945;16,7230246124945;3;6;2;50;0
"Voorwaarde_max";"226230";"2330";"2330_bu";"Versie 2.0";"Binnen";"Atlantic";0,256367175307593;16,7230246124945;4,28723458250458;5;7;1;71,4285714285714;0
"Voorwaarde_max";"226230";"2330";"2330_bu";"Versie 3";"Binnen";"Atlantic";0,256367175307593;16,7230246124945;4,28723458250458;4;6;1;66,6666666666667;0
"Voorwaarde_max";"23538";"4010";"4010";"Versie 2.0";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655;0;6;1;0;0
"Voorwaarde_max";"23538";"4010";"4010";"Versie 3";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655;0;4;1;0;0
"Voorwaarde_max";"236370";"2330";"2330_bu";"Versie 2.0";"Binnen";"Atlantic";1;16,7230246124945;16,7230246124945;3;7;2;42,8571428571429;0
"Voorwaarde_max";"236370";"2330";"2330_bu";"Versie 3";"Binnen";"Atlantic";1;16,7230246124945;16,7230246124945;3;6;2;50;0
"Voorwaarde_max";"23762";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;6;8;1;75;0
"Voorwaarde_max";"23762";"2310";"2310";"Versie 3";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;3;8;2;37,5;0
"Voorwaarde_max";"2610";"4030";"4030";"Versie 2.0";"Buiten";"Atlantic";1;375,394417555413;375,394417555413;3;5;0;60;1
"Voorwaarde_max";"2610";"4030";"4030";"Versie 3";"Buiten";"Atlantic";1;375,394417555413;375,394417555413;5;7;0;71,4285714285714;1
"Voorwaarde_max";"26322";"4030";"4030";"Versie 2.0";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;4;5;0;80;1
"Voorwaarde_max";"26322";"4030";"4030";"Versie 3";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;5;7;0;71,4285714285714;1
"Voorwaarde_max";"267190";"4030";"4030";"Versie 2.0";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;4;5;0;80;1
"Voorwaarde_max";"267190";"4030";"4030";"Versie 3";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;6;7;0;85,7142857142857;1
"Voorwaarde_max";"27090";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;5;8;1;62,5;0
"Voorwaarde_max";"27090";"2310";"2310";"Versie 3";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;4;8;1;50;0
"Voorwaarde_max";"27602";"4030";"4030";"Versie 2.0";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;4;5;0;80;1
"Voorwaarde_max";"27602";"4030";"4030";"Versie 3";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;5;7;0;71,4285714285714;1
"Voorwaarde_max";"279478";"4010";"4010";"Versie 2.0";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655;1;6;1;16,6666666666667;0
"Voorwaarde_max";"279478";"4010";"4010";"Versie 3";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655;1;4;1;25;0
"Voorwaarde_max";"28126";"4010";"4010";"Versie 2.0";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655;2;6;1;33,3333333333333;0
"Voorwaarde_max";"28126";"4010";"4010";"Versie 3";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655;1;4;1;25;0
"Voorwaarde_max";"28370";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";0,871001951894246;41,4513647749938;36,1042196277;5;8;1;62,5;0
"Voorwaarde_max";"28370";"2310";"2310";"Versie 3";"Binnen";"Atlantic";0,871001951894246;41,4513647749938;36,1042196277;4;8;2;50;0
"Voorwaarde_max";"28658";"4030";"4030";"Versie 2.0";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;2;5;1;40;0
"Voorwaarde_max";"28658";"4030";"4030";"Versie 3";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;4;7;1;57,1428571428571;0
"Voorwaarde_max";"29406";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;7;8;1;87,5;0
"Voorwaarde_max";"29406";"2310";"2310";"Versie 3";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;7;8;1;87,5;0
"Voorwaarde_max";"295862";"2330";"2330_bu";"Versie 2.0";"Binnen";"Atlantic";0,223782656804328;16,7230246124945;3,7423228775882;4;7;2;57,1428571428571;0
"Voorwaarde_max";"295862";"2330";"2330_bu";"Versie 3";"Binnen";"Atlantic";0,223782656804328;16,7230246124945;3,7423228775882;3;6;2;50;0
"Voorwaarde_max";"29622";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";0,698568377871301;41,4513647749938;28,956612651419;6;8;1;75;0
"Voorwaarde_max";"29622";"2310";"2310";"Versie 3";"Binnen";"Atlantic";0,698568377871301;41,4513647749938;28,956612651419;5;8;1;62,5;0
"Voorwaarde_max";"3026";"4030";"4030";"Versie 2.0";"Binnen";"Atlantic";0,979180156176559;114,382132088648;112,00071396237;1;5;1;20;0
"Voorwaarde_max";"3026";"4030";"4030";"Versie 3";"Binnen";"Atlantic";0,979180156176559;114,382132088648;112,00071396237;3;7;1;42,8571428571429;0
"Voorwaarde_max";"304338";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;4;8;1;50;0
"Voorwaarde_max";"304338";"2310";"2310";"Versie 3";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;5;8;0;62,5;1
"Voorwaarde_max";"306130";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;7;8;1;87,5;0
"Voorwaarde_max";"306130";"2310";"2310";"Versie 3";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;5;8;1;62,5;0
"Voorwaarde_max";"32466";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;3;8;2;37,5;0
"Voorwaarde_max";"32466";"2310";"2310";"Versie 3";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;3;8;2;37,5;0
"Voorwaarde_max";"331702";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";0,76238754517531;41,4513647749938;31,6020042349739;6;8;0;75;1
"Voorwaarde_max";"331702";"2310";"2310";"Versie 3";"Binnen";"Atlantic";0,76238754517531;41,4513647749938;31,6020042349739;6;8;0;75;1
"Voorwaarde_max";"332726";"4030";"4030";"Versie 2.0";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;3;5;1;60;0
"Voorwaarde_max";"332726";"4030";"4030";"Versie 3";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;4;7;1;57,1428571428571;0
"Voorwaarde_max";"33502";"4030";"4030";"Versie 2.0";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;2;5;1;40;0
"Voorwaarde_max";"33502";"4030";"4030";"Versie 3";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;3;7;1;42,8571428571429;0
"Voorwaarde_max";"33718";"2330";"2330_bu";"Versie 2.0";"Binnen";"Atlantic";1;16,7230246124945;16,7230246124945;5;7;1;71,4285714285714;0
"Voorwaarde_max";"33718";"2330";"2330_bu";"Versie 3";"Binnen";"Atlantic";1;16,7230246124945;16,7230246124945;3;6;1;50;0
"Voorwaarde_max";"34514";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;4;8;2;50;0
"Voorwaarde_max";"34514";"2310";"2310";"Versie 3";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;3;8;2;37,5;0
"Voorwaarde_max";"35090";"4010";"4010";"Versie 2.0";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655;1;6;1;16,6666666666667;0
"Voorwaarde_max";"35090";"4010";"4010";"Versie 3";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655;0;4;1;0;0
"Voorwaarde_max";"35794";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";0,787287434265829;41,4513647749938;32,6341386205219;2;8;2;25;0
"Voorwaarde_max";"35794";"2310";"2310";"Versie 3";"Binnen";"Atlantic";0,787287434265829;41,4513647749938;32,6341386205219;4;8;2;50;0
"Voorwaarde_max";"361398";"2330";"2330_bu";"Versie 2.0";"Binnen";"Atlantic";1;16,7230246124945;16,7230246124945;5;7;1;71,4285714285714;0
"Voorwaarde_max";"361398";"2330";"2330_bu";"Versie 3";"Binnen";"Atlantic";1;16,7230246124945;16,7230246124945;3;6;1;50;0
"Voorwaarde_max";"37330";"4030";"4030";"Versie 2.0";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;3;5;0;60;1
"Voorwaarde_max";"37330";"4030";"4030";"Versie 3";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;4;7;0;57,1428571428571;1
"Voorwaarde_max";"38098";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";0,840973736859655;41,4513647749938;34,8595091327592;7;8;1;87,5;0
"Voorwaarde_max";"38098";"2310";"2310";"Versie 3";"Binnen";"Atlantic";0,840973736859655;41,4513647749938;34,8595091327592;5;8;2;62,5;0
"Voorwaarde_max";"386422";"2330";"2330_bu";"Versie 2.0";"Binnen";"Atlantic";1;16,7230246124945;16,7230246124945;5;7;1;71,4285714285714;0
"Voorwaarde_max";"386422";"2330";"2330_bu";"Versie 3";"Binnen";"Atlantic";1;16,7230246124945;16,7230246124945;3;6;1;50;0
"Voorwaarde_max";"398546";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;6;8;1;75;0
"Voorwaarde_max";"398546";"2310";"2310";"Versie 3";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;6;8;1;75;0
"Voorwaarde_max";"40054";"4010";"4010";"Versie 2.0";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655;2;6;1;33,3333333333333;0
"Voorwaarde_max";"40054";"4010";"4010";"Versie 3";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655;1;4;1;25;0
"Voorwaarde_max";"40146";"4030";"4030";"Versie 2.0";"Binnen";"Atlantic";0,731121458361115;114,382132088648;83,6272312231063;1;5;1;20;0
"Voorwaarde_max";"40146";"4030";"4030";"Versie 3";"Binnen";"Atlantic";0,731121458361115;114,382132088648;83,6272312231063;4;7;1;57,1428571428571;0
"Voorwaarde_max";"42934";"4030";"4030";"Versie 2.0";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;2;5;1;40;0
"Voorwaarde_max";"42934";"4030";"4030";"Versie 3";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;1;7;2;14,2857142857143;0
